,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
85,85,0.7040274739265442,2025-01-28 10:38:56.148247,2025-01-28 10:44:07.355689,0 days 00:05:11.207442,,8,0.9254728409429731,0.9935441614506724,16,,,,0.0001795448295115534,0.0015120044265240552,,AdamW,,fine_tuning,OneCycleLR,,0.006786955265679344,COMPLETE
86,86,0.4257209300994873,2025-01-28 10:44:07.381549,2025-01-28 10:46:07.541737,0 days 00:02:00.160188,,7,0.929707024938473,0.9989775055042659,17,,,,0.0001784931527991229,0.00011692653308500756,,AdamW,,fine_tuning,OneCycleLR,,0.0029615727525904544,PRUNED
87,87,0.7051637172698975,2025-01-28 10:46:07.558687,2025-01-28 10:51:57.591966,0 days 00:05:50.033279,,8,0.9029556827566192,0.9635752660847973,18,,,,0.00021852132902670964,0.000970083857037812,,AdamW,,fine_tuning,OneCycleLR,,0.006793853092050137,COMPLETE
88,88,0.5857162475585938,2025-01-28 10:51:57.618497,2025-01-28 10:54:53.095979,0 days 00:02:55.477482,,8,0.9145865396814762,0.9931525269843283,18,,,,0.00011243435549242517,0.0005889619279992529,,AdamW,,fine_tuning,OneCycleLR,,0.008157620316087256,PRUNED
89,89,0.6050170063972473,2025-01-28 10:54:53.111129,2025-01-28 10:57:09.643732,0 days 00:02:16.532603,14.0,8,0.9014652589243533,0.9845139813253856,19,5.867972106914646e-06,,,0.0002195795798133404,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
90,90,0.4444711208343506,2025-01-28 10:57:09.660417,2025-01-28 10:59:06.944951,0 days 00:01:57.284534,,8,0.9240727289781885,0.9914857281902753,20,,,,0.00013057413019019624,0.0009376623941488642,,AdamW,,random,OneCycleLR,,0.007638756886258907,PRUNED
91,91,0.689103364944458,2025-01-28 10:59:06.961594,2025-01-28 11:04:57.371357,0 days 00:05:50.409763,,8,0.8909159593561472,0.9624324894015353,18,,,,0.0002585072338709313,0.0013800984460192042,,AdamW,,fine_tuning,OneCycleLR,,0.008690613798133235,COMPLETE
92,92,0.7062808275222778,2025-01-28 11:04:57.397778,2025-01-28 11:11:17.081187,0 days 00:06:19.683409,,6,0.8030057686947671,0.9681193307455905,19,,,,0.0001998579108318846,0.0011054632197766221,,AdamW,,fine_tuning,OneCycleLR,,0.0066324661880157055,COMPLETE
93,93,0.7154553532600403,2025-01-28 11:11:17.107701,2025-01-28 11:17:26.879112,0 days 00:06:09.771411,,8,0.8030473213696357,0.9782094769476488,19,,,,0.00014812964782530546,0.0010587360004654066,,AdamW,,fine_tuning,OneCycleLR,,0.009894408093341292,COMPLETE
94,94,0.714488685131073,2025-01-28 11:17:26.905494,2025-01-28 11:23:47.043611,0 days 00:06:20.138117,,6,0.8005804160076617,0.9774536500882411,19,,,,0.00014854797801777146,0.001026954272002132,,AdamW,,fine_tuning,OneCycleLR,,0.0068465242425740334,COMPLETE
