,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
66,66,0.42881110310554504,2025-01-26 20:34:10.317539,2025-01-26 20:34:44.300677,0 days 00:00:33.983138,,5,0.8550224796622288,0.9821552334865621,19,,,,0.00015710800587912814,0.0022506399026807388,,AdamW,,fine_tuning,OneCycleLR,,0.00296974751483627,PRUNED
67,67,0.4724330008029938,2025-01-26 20:34:44.316355,2025-01-26 20:35:29.342258,0 days 00:00:45.025903,,4,,,20,,,,0.00517065514964097,0.0037177046424225592,0.9307859276593924,SGD,,fine_tuning,OneCycleLR,,0.0008691120689160216,PRUNED
68,68,0.15887391567230225,2025-01-26 20:35:29.356874,2025-01-26 20:35:59.756246,0 days 00:00:30.399372,,7,0.8432149668995801,0.98771289779455,18,,,0.06773404426254098,0.00023013876011647552,,,AdamW,,freezing,StepLR,3.0,0.0017437908963751012,PRUNED
69,69,0.4341129958629608,2025-01-26 20:35:59.771993,2025-01-26 20:36:34.003806,0 days 00:00:34.231813,,4,0.8307007609601633,0.9574603276254235,19,,,,0.00017354448250837113,0.0011283362084743521,,AdamW,,fine_tuning,OneCycleLR,,0.0033546662051268323,PRUNED
70,70,0.0,2025-01-26 20:36:34.019442,2025-01-26 20:37:03.164073,0 days 00:00:29.144631,8.0,4,0.8139849019425097,0.995110480482115,20,2.575895621477158e-06,,,0.0005441143302391899,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.002100477222660978,PRUNED
71,71,0.5931187868118286,2025-01-26 20:37:03.178869,2025-01-26 20:38:45.216179,0 days 00:01:42.037310,,5,0.8617891605614174,0.9634776587262933,19,,,,0.0001989809790982108,0.0016256983457254538,,AdamW,,fine_tuning,OneCycleLR,,0.003949854723068197,COMPLETE
72,72,0.5279393792152405,2025-01-26 20:38:45.234081,2025-01-26 20:40:21.828491,0 days 00:01:36.594410,,5,0.8622818641656477,0.9611658991658437,19,,,,0.00019267539725418867,0.0018246738749484708,,AdamW,,fine_tuning,OneCycleLR,,0.0038410777335472902,PRUNED
73,73,0.4193889796733856,2025-01-26 20:40:21.844421,2025-01-26 20:40:54.686810,0 days 00:00:32.842389,,6,0.8713251078567001,0.9680678540259507,20,,,,0.0001383452922160751,0.0027980237368235975,,AdamW,,fine_tuning,OneCycleLR,,0.004473254299233351,PRUNED
74,74,0.4504585564136505,2025-01-26 20:40:54.702774,2025-01-26 20:41:33.500148,0 days 00:00:38.797374,,5,0.8458534049704313,0.9725462932797102,18,,,,0.00011514753989522954,0.0016158766526423052,,AdamW,,fine_tuning,OneCycleLR,,0.004252273725689369,PRUNED
75,75,0.6289039254188538,2025-01-26 20:41:33.516805,2025-01-26 20:43:20.959895,0 days 00:01:47.443090,,5,0.889465602367927,0.9647690578247308,20,,,,0.0003013278858654,0.00217740134478874,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
76,76,0.4755728542804718,2025-01-26 20:43:20.977814,2025-01-26 20:44:03.137121,0 days 00:00:42.159307,,8,0.890915804717753,0.9635381496868937,19,,,,0.00031530286354976007,0.002339592024061085,,Adam,,fine_tuning,OneCycleLR,,,PRUNED
