,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
73,73,0.1551629602909088,2025-01-27 02:21:21.205750,2025-01-27 02:23:34.806785,0 days 00:02:13.601035,6.0,7,0.888417331347471,0.934440399718021,16,2.720230348084013e-07,,,0.0013688245580111482,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.003121308439826181,PRUNED
74,74,0.756700873374939,2025-01-27 02:23:34.823492,2025-01-27 02:29:20.747556,0 days 00:05:45.924064,5.0,8,,,16,6.574907128307418e-07,,,0.005070610129865038,,0.9410262088704026,SGD,,fine_tuning,CosineAnnealingLR,,8.368584345867155e-05,COMPLETE
75,75,0.7413244247436523,2025-01-27 02:29:20.773915,2025-01-27 02:31:31.746046,0 days 00:02:10.972131,,8,,,17,,,0.050420603666620156,0.010623038643404175,,0.9435324160097639,SGD,,fine_tuning,StepLR,4.0,7.512715505545867e-05,PRUNED
76,76,0.0,2025-01-27 02:31:31.762368,2025-01-27 02:33:02.948281,0 days 00:01:31.185913,7.0,8,,,17,6.746197319728491e-07,,,0.027054324340119573,,0.9456168691304079,SGD,,fine_tuning,CosineAnnealingLR,,4.173412221875516e-05,PRUNED
77,77,0.7640650868415833,2025-01-27 02:33:02.964597,2025-01-27 02:39:31.009778,0 days 00:06:28.045181,,8,,,18,,0.41244880264357797,,0.007820966359657485,,0.9401285903657844,SGD,3.0,fine_tuning,ReduceLROnPlateau,,2.640508462897979e-05,COMPLETE
78,78,0.08029456436634064,2025-01-27 02:39:31.037071,2025-01-27 02:40:51.876358,0 days 00:01:20.839287,,8,,,18,,0.40009867855867143,,0.014826479268053389,,0.9494729703301765,SGD,3.0,freezing,ReduceLROnPlateau,,2.0972887160874594e-05,PRUNED
79,79,0.6902428269386292,2025-01-27 02:40:51.893013,2025-01-27 02:43:06.012666,0 days 00:02:14.119653,,4,,,19,,0.3918204681412118,,0.005080731810949562,,0.93257855782618,SGD,3.0,fine_tuning,ReduceLROnPlateau,,2.097565570867816e-05,PRUNED
80,80,0.0,2025-01-27 02:43:06.029505,2025-01-27 02:44:54.604326,0 days 00:01:48.574821,,8,0.811029306064417,0.9662418340921622,18,,0.3931138727417255,,0.002124828273368561,,,AdamW,2.0,fine_tuning,ReduceLROnPlateau,,0.0014071411143165592,PRUNED
81,81,0.7195622324943542,2025-01-27 02:44:54.623075,2025-01-27 02:47:05.737232,0 days 00:02:11.114157,,8,,,18,,0.21508062986317697,,0.00793832421255662,,0.9416600414473731,SGD,4.0,fine_tuning,ReduceLROnPlateau,,6.582303013340907e-05,PRUNED
82,82,0.748963475227356,2025-01-27 02:47:05.753722,2025-01-27 02:53:14.954459,0 days 00:06:09.200737,6.0,8,,,17,3.095148607914319e-07,,,0.007394675806962521,,0.9649928615560392,SGD,,fine_tuning,CosineAnnealingLR,,2.7660231332242797e-05,COMPLETE
83,83,0.0,2025-01-27 02:53:14.980780,2025-01-27 02:54:47.953120,0 days 00:01:32.972340,,8,,,15,,0.4379221113744403,,0.017680268482750918,,0.920774406930748,SGD,3.0,fine_tuning,ReduceLROnPlateau,,1.3766533789083794e-05,PRUNED
84,84,0.7597053647041321,2025-01-27 02:54:47.969371,2025-01-27 03:01:40.404102,0 days 00:06:52.434731,,8,,,19,,,0.31198633390415953,0.006094664623816693,,0.9399822697416765,SGD,,fine_tuning,StepLR,3.0,0.00017372581515603,COMPLETE
85,85,0.7490311861038208,2025-01-27 03:01:40.430367,2025-01-27 03:09:05.073818,0 days 00:07:24.643451,,4,,,20,,,0.21539992333260427,0.006164314363129574,,0.9539491183899069,SGD,,fine_tuning,StepLR,3.0,3.1144079635226655e-05,COMPLETE
86,86,0.0,2025-01-27 03:09:05.100568,2025-01-27 03:10:36.458803,0 days 00:01:31.358235,,8,,,19,,,0.32115181037259577,0.0010239943826240456,,0.9324454569908056,RMSprop,,fine_tuning,StepLR,2.0,0.121862451106731,PRUNED
87,87,0.0,2025-01-27 03:10:36.475160,2025-01-27 03:12:09.469051,0 days 00:01:32.993891,,8,,,20,,,0.4345012465642726,0.010810103398242824,,0.9472818319016121,SGD,,fine_tuning,StepLR,3.0,0.0001288108676576504,PRUNED
88,88,0.0,2025-01-27 03:12:09.484123,2025-01-27 03:13:45.640742,0 days 00:01:36.156619,,5,0.849182717745721,0.9835371751975571,18,,,0.3150762031132476,0.004442434389274302,,,AdamW,,random,StepLR,2.0,0.0012589864597411873,PRUNED
89,89,0.6582354307174683,2025-01-27 03:13:45.656918,2025-01-27 03:15:59.673008,0 days 00:02:14.016090,,4,,,19,,,,0.013170544550615917,0.00292101337865915,0.9288754124401654,SGD,,fine_tuning,OneCycleLR,,5.1924401686419715e-05,PRUNED
90,90,4.380969039630145e-05,2025-01-27 03:15:59.689665,2025-01-27 03:18:10.910475,0 days 00:02:11.220810,,6,0.881158352717781,0.9948075476663061,19,,,0.12406391950000795,0.0030631708733917435,,,AdamW,,fine_tuning,StepLR,3.0,0.0011930403551757437,PRUNED
91,91,0.7710119485855103,2025-01-27 03:18:10.925494,2025-01-27 03:25:22.396081,0 days 00:07:11.470587,10.0,8,,,20,1.2432265314015707e-07,,,0.006443947904793142,,0.9404822049271342,SGD,,fine_tuning,CosineAnnealingLR,,0.0008751543894816887,COMPLETE
92,92,0.7272233963012695,2025-01-27 03:25:22.422492,2025-01-27 03:27:32.747928,0 days 00:02:10.325436,10.0,8,,,20,1.1909398806406852e-07,,,0.006509170726966691,,0.9381554088408464,SGD,,fine_tuning,CosineAnnealingLR,,0.0008597505870467249,PRUNED
93,93,0.7555853128433228,2025-01-27 03:27:32.763311,2025-01-27 03:34:44.564118,0 days 00:07:11.800807,11.0,8,,,20,1.4709381117549062e-07,,,0.00770338196183243,,0.9356395318792925,SGD,,fine_tuning,CosineAnnealingLR,,0.000884287709371646,COMPLETE
94,94,0.7675122022628784,2025-01-27 03:34:44.590871,2025-01-27 03:41:55.911299,0 days 00:07:11.320428,11.0,8,,,20,2.2855533115726147e-07,,,0.006323695867517265,,0.9418145039103158,SGD,,fine_tuning,CosineAnnealingLR,,0.0007285901575473036,COMPLETE
95,95,0.7674219012260437,2025-01-27 03:41:55.937836,2025-01-27 03:49:07.868384,0 days 00:07:11.930548,,8,,,20,,,0.31249953256465535,0.006768671850928437,,0.9412676388351461,SGD,,fine_tuning,StepLR,4.0,0.0007020377520384015,COMPLETE
